driver_id,city,vehicle_type,join_date,rating,experience_years
3288,Pune,Bike,2021-10-04,4.73,2
3289,Bangalore,SUV,2022-10-27,3.98,6
3290,Mumbai,SUV,2023-01-27,4.93,7
3291,Kolkata,Bike,2023-06-10,3.87,6
3292,Pune,SUV,2023-06-14,4.99,7
3293,Delhi,Auto,2022-08-19,3.82,1
3294,Chennai,Auto,2023-12-22,4.84,2
3295,Delhi,Bike,2022-07-23,3.9,0
3296,Delhi,SUV,2021-07-23,4.83,4
3297,Delhi,SUV,2022-09-03,4.89,6
3298,Kolkata,Mini,2022-01-13,4.92,10
3299,Chennai,Mini,2022-05-24,4.39,1
3300,Chennai,Bike,2023-04-24,4.77,2
3301,Mumbai,Sedan,2021-06-06,3.93,2
3302,Kolkata,Auto,2022-08-03,4.13,6
3303,Mumbai,Sedan,2022-03-19,4.55,10
3304,Hyderabad,Mini,2023-09-13,4.96,8
3305,Mumbai,Auto,2023-05-28,4.04,6
3306,Mumbai,Auto,2022-07-30,4.94,8
3307,Hyderabad,SUV,2021-07-02,4.82,10
3308,Mumbai,Bike,2022-03-27,4.76,5
3309,Hyderabad,Bike,2023-07-04,4.87,10
3310,Delhi,Auto,2023-09-23,4.27,0
3311,Hyderabad,Bike,2022-02-05,4.15,2
3312,Bangalore,SUV,2023-04-20,4.32,1
3313,Bangalore,SUV,2023-03-04,4.02,1
3314,Chennai,SUV,2023-06-10,4.74,2
3315,Hyderabad,Auto,2022-06-07,4.08,0
3316,Hyderabad,Auto,2022-10-08,4.36,5
3317,Bangalore,Sedan,2023-05-28,4.13,4
3318,Hyderabad,Mini,2021-10-05,3.81,3
3319,Mumbai,Mini,2021-05-09,4.79,5
3320,Bangalore,Bike,2022-03-10,3.95,2
3321,Delhi,SUV,2023-02-20,4.88,5
3322,Chennai,SUV,2021-11-16,4.55,6
3323,Mumbai,Bike,2021-05-30,4.59,0
3324,Kolkata,Bike,2021-06-23,4.87,0
3325,Delhi,Sedan,2023-04-29,4.39,9
3326,Mumbai,Auto,2022-01-03,4.07,10
3327,Hyderabad,SUV,2021-09-29,3.93,0
3328,Chennai,Auto,2023-12-22,4.04,6
3329,Hyderabad,Mini,2021-06-25,4.87,9
3330,Hyderabad,Auto,2023-12-23,3.84,0
3331,Pune,SUV,2021-04-17,4.27,10
3332,Bangalore,Bike,2022-05-23,4.16,1
3333,Bangalore,SUV,2022-11-16,4.23,7
3334,Chennai,Sedan,2021-09-12,4.22,4
3335,Pune,Bike,2021-05-13,4.93,6
3336,Mumbai,Sedan,2021-04-17,3.9,7
3337,Chennai,Bike,2023-07-16,4.23,6
3338,Pune,Sedan,2023-06-18,4.02,9
3339,Bangalore,Mini,2021-06-12,4.59,3
3340,Bangalore,Bike,2023-11-03,4.6,4
3341,Kolkata,Sedan,2022-06-08,3.89,2
3342,Chennai,Bike,2022-09-05,4.12,3
3343,Chennai,SUV,2022-02-19,4.26,10
3344,Bangalore,Bike,2021-06-16,3.92,7
3345,Bangalore,Mini,2022-03-06,4.54,0
3346,Kolkata,Auto,2023-08-29,4.26,6
3347,Mumbai,Sedan,2021-08-25,4.18,9
3348,Mumbai,Bike,2023-09-04,4.79,0
3349,Kolkata,Auto,2023-10-26,4.69,8
3350,Chennai,Sedan,2023-05-27,3.85,5
3351,Hyderabad,Auto,2021-12-18,3.84,8
3352,Delhi,Mini,2021-09-20,4.29,10
3353,Bangalore,Auto,2023-11-07,4.65,9
3354,Bangalore,Bike,2022-03-17,3.87,4
3355,Delhi,Bike,2023-10-23,4.27,8
3356,Chennai,Sedan,2021-04-22,4.74,2
3357,Bangalore,Bike,2023-11-15,3.93,2
3358,Delhi,Auto,2022-02-21,4.38,3
3359,Mumbai,SUV,2023-07-30,3.87,4
3360,Hyderabad,Sedan,2021-09-16,4.63,1
3361,Pune,Sedan,2023-08-12,4.79,1
3362,Mumbai,Mini,2021-08-14,4.27,7
3363,Chennai,Sedan,2023-09-20,4.64,6
3364,Hyderabad,Sedan,2023-08-22,4.88,2
3365,Kolkata,Bike,2021-06-17,4.13,10
3366,Hyderabad,Mini,2022-12-03,4.66,5
3367,Delhi,Sedan,2023-11-26,3.95,10
3368,Pune,Sedan,2022-12-31,3.93,10
3369,Mumbai,Auto,2022-12-11,4.17,7
3370,Hyderabad,Sedan,2023-10-23,4.55,10
3371,Kolkata,Sedan,2023-06-16,4.88,8
3372,Pune,Sedan,2021-09-06,4.84,7
3373,Bangalore,Mini,2021-08-31,4.98,9
3374,Bangalore,SUV,2021-11-01,4.37,7
3375,Hyderabad,Auto,2022-06-11,4.29,9
3376,Kolkata,Bike,2023-08-31,4.37,9
3377,Delhi,SUV,2022-11-28,3.9,7
3378,Delhi,Auto,2022-04-30,4.65,8
3379,Delhi,Mini,2022-07-30,3.82,2
3380,Chennai,Mini,2022-02-25,4.41,2
3381,Delhi,SUV,2022-11-09,3.83,6
3382,Delhi,Sedan,2022-04-18,4.08,2
3383,Mumbai,SUV,2023-09-07,4.35,7
3384,Kolkata,Mini,2022-09-27,4.01,10
3385,Bangalore,Auto,2023-03-07,4.77,6
3386,Pune,Bike,2023-03-01,4.38,9
3387,Mumbai,Sedan,2023-04-16,3.96,9
3388,Mumbai,Mini,2023-05-22,4.36,6
3389,Delhi,SUV,2023-02-19,4.46,3
3390,Bangalore,Sedan,2023-06-03,3.99,4
3391,Hyderabad,Mini,2022-01-06,4.13,8
3392,Kolkata,Auto,2022-09-23,4.0,3
3393,Chennai,Auto,2023-09-21,4.87,4
3394,Mumbai,Bike,2021-06-15,4.57,1
3395,Chennai,SUV,2023-07-19,4.11,8
3396,Pune,Auto,2022-11-02,4.19,0
3397,Pune,Mini,2023-03-03,4.04,10
3398,Mumbai,Auto,2023-03-15,4.71,2
3399,Mumbai,Auto,2022-10-09,4.61,2
3400,Delhi,Sedan,2023-12-26,4.99,1
3401,Hyderabad,Auto,2023-05-16,4.28,9
3402,Delhi,SUV,2022-06-26,4.13,2
3403,Pune,Bike,2023-03-06,3.98,0
3404,Pune,Mini,2022-06-05,4.12,1
3405,Bangalore,Auto,2023-05-17,4.3,2
3406,Pune,SUV,2022-07-29,3.91,8
3407,Mumbai,Bike,2023-01-05,3.84,9
3408,Chennai,SUV,2023-09-23,4.92,6
3409,Hyderabad,SUV,2023-01-23,4.16,0
3410,Bangalore,Bike,2021-10-19,4.03,9
3411,Chennai,Bike,2022-08-14,4.73,1
3412,Hyderabad,Bike,2021-12-01,4.44,7
3413,Pune,Auto,2021-05-23,3.98,3
3414,Bangalore,Mini,2022-07-24,4.16,7
3415,Chennai,SUV,2022-11-06,4.11,6
3416,Bangalore,Bike,2022-08-27,4.63,6
3417,Delhi,Mini,2021-06-03,4.1,0
3418,Bangalore,Mini,2022-05-13,4.16,7
3419,Mumbai,Sedan,2023-04-08,4.29,4
3420,Bangalore,Bike,2023-03-03,3.86,6
3421,Pune,Auto,2023-08-30,3.86,8
3422,Chennai,Mini,2021-10-23,4.7,2
3423,Delhi,Bike,2023-08-09,4.86,3
3424,Pune,Sedan,2021-12-12,4.62,6
3425,Delhi,SUV,2022-09-26,4.68,2
3426,Chennai,Bike,2022-05-13,4.41,6
3427,Mumbai,Auto,2021-11-11,3.97,9
3428,Pune,Auto,2023-09-12,4.16,5
3429,Chennai,Bike,2022-02-14,4.69,4
3430,Mumbai,Sedan,2021-12-08,4.93,5
3431,Bangalore,Bike,2023-05-06,4.0,2
3432,Hyderabad,Sedan,2022-11-25,4.82,3
3433,Hyderabad,Sedan,2023-09-15,4.44,10
3434,Mumbai,Mini,2023-01-12,4.03,4
3435,Delhi,Bike,2023-03-15,4.69,7
3436,Bangalore,Mini,2022-01-23,3.96,9
3437,Delhi,SUV,2022-09-24,3.81,1
3438,Chennai,SUV,2021-12-30,4.39,5
3439,Delhi,SUV,2021-12-09,4.11,3
3440,Mumbai,Bike,2022-02-25,4.23,8
3441,Mumbai,Sedan,2022-09-23,4.52,10
3442,Bangalore,SUV,2022-02-12,4.64,10
3443,Delhi,SUV,2021-10-21,4.42,2
3444,Pune,Bike,2022-05-17,4.55,8
3445,Mumbai,Mini,2022-11-24,4.12,1
3446,Pune,Auto,2023-01-12,5.0,5
3447,Kolkata,SUV,2023-11-08,4.45,8
3448,Bangalore,SUV,2023-10-24,4.25,9
3449,Bangalore,Mini,2022-11-02,4.05,7
3450,Chennai,Mini,2023-09-26,4.97,7
3451,Bangalore,Auto,2021-12-14,4.08,4
3452,Kolkata,Mini,2023-06-03,3.89,10
3453,Delhi,Mini,2022-08-02,4.8,1
3454,Kolkata,Mini,2021-05-22,4.92,6
3455,Chennai,Mini,2021-12-06,3.83,2
3456,Pune,Mini,2023-07-14,4.57,3
3457,Chennai,Auto,2023-11-02,4.93,2
3458,Chennai,Mini,2023-12-24,4.42,2
3459,Hyderabad,Mini,2022-07-12,4.6,10
3460,Bangalore,Auto,2022-04-11,4.63,8
3461,Hyderabad,Auto,2021-04-19,3.94,10
3462,Pune,Mini,2023-08-30,3.9,8
3463,Mumbai,Sedan,2021-08-09,3.94,7
3464,Mumbai,SUV,2022-06-05,4.47,6
3465,Bangalore,SUV,2021-08-30,4.42,4
3466,Hyderabad,Auto,2023-10-21,4.01,3
3467,Chennai,Auto,2023-03-05,4.2,3
3468,Kolkata,Sedan,2022-08-03,3.94,5
3469,Bangalore,Sedan,2022-03-14,4.19,7
3470,Chennai,SUV,2023-06-06,4.96,2
3471,Delhi,Bike,2022-11-17,4.57,10
3472,Kolkata,Bike,2022-10-25,4.48,4
3473,Chennai,Auto,2021-09-25,4.12,5
3474,Mumbai,Mini,2023-07-17,4.43,4
3475,Chennai,Bike,2022-09-22,4.45,4
3476,Chennai,Bike,2021-09-06,4.62,2
3477,Chennai,Mini,2023-03-14,4.39,8
3478,Bangalore,Auto,2021-06-06,3.86,10
3479,Kolkata,Mini,2021-10-11,4.63,7
3480,Kolkata,Auto,2022-03-17,4.19,5
3481,Delhi,Mini,2023-06-20,4.17,4
3482,Delhi,SUV,2022-04-15,4.62,5
3483,Hyderabad,SUV,2022-02-24,4.35,6
3484,Mumbai,Auto,2022-03-20,4.47,6
3485,Mumbai,Auto,2023-12-25,4.11,2
3486,Chennai,Auto,2021-08-04,4.24,2
3487,Bangalore,Sedan,2021-09-09,4.66,7
3488,Bangalore,Bike,2022-09-03,4.27,6
3489,Mumbai,Auto,2023-05-14,4.95,7
3490,Delhi,Bike,2022-02-24,4.78,6
3491,Chennai,Mini,2023-07-18,4.68,4
3492,Mumbai,Sedan,2023-07-11,4.68,9
3493,Mumbai,Sedan,2022-12-06,4.32,0
3494,Mumbai,Mini,2021-04-16,3.87,8
3495,Kolkata,Auto,2021-12-21,4.72,9
3496,Hyderabad,Sedan,2023-06-19,4.62,6
3497,Kolkata,Auto,2022-11-22,4.27,0
3498,Pune,Mini,2022-07-31,4.63,8
3499,Pune,Auto,2021-05-05,4.55,7
3500,Mumbai,Bike,2021-07-21,4.05,10
3501,Pune,Mini,2023-01-30,4.23,7
3502,Chennai,SUV,2022-08-11,4.38,3
3503,Mumbai,Sedan,2023-03-15,4.17,4
3504,Mumbai,Mini,2022-08-11,4.95,2
3505,Mumbai,Auto,2022-05-29,4.63,3
3506,Kolkata,Mini,2021-09-03,4.76,8
3507,Hyderabad,Bike,2022-07-03,4.76,3
3508,Kolkata,Bike,2023-08-09,4.87,0
3509,Bangalore,Sedan,2022-01-06,4.42,9
3510,Mumbai,Bike,2022-04-11,4.77,8
3511,Pune,Sedan,2021-07-14,4.19,7
3512,Kolkata,Auto,2021-11-10,4.04,4
3513,Chennai,Mini,2021-04-14,4.5,10
3514,Mumbai,Sedan,2023-04-20,3.93,7
3515,Chennai,Auto,2023-01-31,4.15,6
3516,Delhi,SUV,2022-04-30,4.53,0
3517,Mumbai,Bike,2023-07-31,4.78,5
3518,Pune,Mini,2023-06-26,4.28,4
3519,Hyderabad,Auto,2023-07-25,4.15,10
3520,Pune,Sedan,2023-01-20,3.94,4
3521,Hyderabad,Bike,2022-09-19,4.76,4
3522,Mumbai,Bike,2023-12-26,4.99,8
3523,Pune,Bike,2021-10-26,3.91,3
3524,Mumbai,SUV,2023-02-25,4.62,4
3525,Delhi,SUV,2022-12-31,4.42,6
3526,Kolkata,Sedan,2022-09-15,4.84,2
3527,Delhi,Auto,2023-03-02,4.49,6
3528,Bangalore,Mini,2022-06-01,4.56,2
3529,Mumbai,Bike,2023-05-17,4.76,2
3530,Chennai,Mini,2021-06-02,3.88,8
3531,Delhi,Sedan,2023-05-22,4.77,7
3532,Kolkata,Bike,2022-04-12,3.84,0
3533,Delhi,Mini,2023-07-24,4.56,7
3534,Chennai,Auto,2022-06-01,3.92,6
3535,Chennai,Auto,2023-05-05,4.86,1
3536,Pune,Bike,2021-04-29,4.93,1
3537,Kolkata,Mini,2021-04-12,4.93,10
3538,Pune,Mini,2021-11-28,4.89,1
3539,Delhi,Auto,2023-01-02,4.23,8
3540,Chennai,SUV,2023-07-27,3.81,3
3541,Delhi,Mini,2023-10-18,4.85,3
3542,Hyderabad,Bike,2022-07-09,3.9,6
3543,Delhi,Bike,2022-04-20,4.14,2
3544,Pune,Mini,2022-09-13,4.53,1
3545,Delhi,SUV,2022-04-20,4.03,7
3546,Kolkata,SUV,2023-07-13,4.34,5
3547,Pune,Auto,2022-02-06,4.22,0
3548,Kolkata,Sedan,2022-01-08,3.98,9
3549,Delhi,Bike,2023-03-03,4.12,7
3550,Delhi,Auto,2022-11-06,3.81,1
3551,Mumbai,Auto,2021-10-17,4.95,5
3552,Bangalore,Mini,2023-08-28,4.9,10
3553,Chennai,SUV,2022-03-18,4.42,2
3554,Hyderabad,SUV,2022-09-12,4.47,7
3555,Mumbai,Bike,2023-10-20,3.95,3
3556,Hyderabad,SUV,2022-05-27,4.74,4
3557,Kolkata,Bike,2023-01-29,4.28,8
3558,Bangalore,Bike,2022-07-17,4.24,10
3559,Pune,Bike,2023-09-05,4.86,9
3560,Hyderabad,Bike,2021-07-17,3.9,10
3561,Bangalore,Bike,2023-10-12,4.6,0
3562,Delhi,Sedan,2022-10-23,4.0,9
3563,Bangalore,Bike,2022-09-03,3.99,8
3564,Delhi,Auto,2023-07-30,4.03,2
3565,Delhi,Auto,2021-04-15,3.97,3
3566,Pune,Sedan,2023-11-26,4.9,0
3567,Mumbai,Auto,2022-01-15,4.26,2
3568,Mumbai,Auto,2021-11-10,4.04,2
3569,Delhi,Sedan,2021-09-06,4.1,3
3570,Kolkata,Sedan,2021-10-28,4.66,2
3571,Kolkata,Auto,2021-09-07,4.03,9
3572,Delhi,Sedan,2022-07-13,3.87,6
3573,Delhi,SUV,2022-10-23,4.13,9
3574,Chennai,Auto,2022-08-26,4.86,2
3575,Hyderabad,SUV,2023-06-28,4.03,4
3576,Hyderabad,Auto,2021-12-16,4.59,0
3577,Bangalore,Auto,2022-09-02,4.0,7
3578,Pune,SUV,2023-01-16,4.83,7
3579,Bangalore,Auto,2023-08-30,4.63,5
3580,Chennai,SUV,2023-04-21,4.04,7
3581,Hyderabad,Bike,2022-04-25,4.04,8
3582,Bangalore,Bike,2022-06-28,4.12,4
3583,Kolkata,Mini,2022-10-18,4.32,9
3584,Bangalore,SUV,2022-01-15,4.56,6
3585,Hyderabad,SUV,2021-12-02,3.96,0
3586,Pune,Mini,2022-06-23,4.98,6
3587,Chennai,Auto,2023-09-14,4.65,0
3588,Bangalore,Sedan,2022-09-03,4.77,1
3589,Pune,SUV,2022-03-25,3.99,6
3590,Mumbai,Sedan,2022-02-03,3.87,10
3591,Kolkata,Sedan,2023-05-17,4.08,5
3592,Mumbai,Bike,2023-05-17,4.93,10
3593,Hyderabad,Mini,2021-08-05,4.62,2
3594,Pune,Sedan,2021-11-01,4.42,8
3595,Hyderabad,Mini,2023-12-09,4.08,10
3596,Bangalore,SUV,2022-04-28,4.0,7
3597,Kolkata,Sedan,2023-10-18,4.47,2
3598,Delhi,Auto,2023-10-29,4.46,1
3599,Hyderabad,Sedan,2021-04-11,4.04,1
3600,Bangalore,SUV,2022-07-25,4.47,4
3601,Delhi,Mini,2023-08-30,4.24,7
3602,Kolkata,Bike,2021-08-26,4.47,1
3603,Hyderabad,Sedan,2021-07-27,4.18,3
3604,Delhi,Auto,2023-03-09,4.37,7
3605,Kolkata,SUV,2021-06-16,4.99,10
3606,Pune,Mini,2021-12-20,4.7,5
3607,Kolkata,Auto,2022-12-26,3.83,5
3608,Chennai,Sedan,2023-08-08,4.3,10
3609,Pune,Bike,2023-04-30,4.79,5
3610,Delhi,Mini,2022-11-09,4.34,3
3611,Kolkata,Auto,2022-07-02,4.47,8
3612,Bangalore,SUV,2023-08-14,4.53,8
3613,Bangalore,Mini,2022-12-23,4.75,5
3614,Bangalore,Bike,2023-12-14,4.73,8
3615,Hyderabad,SUV,2021-11-13,4.75,0
3616,Bangalore,SUV,2021-10-21,4.77,6
3617,Kolkata,Sedan,2023-11-22,4.36,10
3618,Pune,Auto,2021-05-05,4.86,4
3619,Chennai,Auto,2022-04-23,4.93,2
3620,Mumbai,SUV,2023-06-18,3.96,5
3621,Kolkata,SUV,2021-07-13,3.86,6
3622,Chennai,Mini,2022-06-22,4.79,8
3623,Chennai,SUV,2021-04-18,4.15,0
3624,Bangalore,Auto,2022-04-08,5.0,4
3625,Kolkata,Mini,2022-08-14,4.89,7
3626,Kolkata,Sedan,2022-04-04,4.48,8
3627,Hyderabad,SUV,2023-07-31,4.84,2
3628,Bangalore,SUV,2023-03-05,4.03,10
3629,Mumbai,SUV,2023-03-04,3.94,10
3630,Mumbai,Mini,2022-10-06,4.38,7
3631,Delhi,SUV,2023-11-27,4.04,5
3632,Chennai,SUV,2023-04-04,4.68,10
3633,Delhi,Mini,2021-04-29,4.04,6
3634,Delhi,SUV,2023-08-11,4.32,7
3635,Mumbai,Sedan,2023-02-03,4.04,7
3636,Chennai,SUV,2022-03-01,4.06,2
3637,Chennai,Mini,2022-01-05,4.24,9
3638,Mumbai,Mini,2021-05-05,4.94,8
3639,Bangalore,SUV,2023-02-21,4.7,6
3640,Delhi,SUV,2023-07-22,3.89,9
3641,Hyderabad,Sedan,2022-11-29,4.17,4
3642,Kolkata,Bike,2022-02-11,4.78,10
3643,Hyderabad,Sedan,2023-04-02,3.89,10
3644,Mumbai,Sedan,2023-12-22,4.16,2
3645,Kolkata,Sedan,2021-04-09,4.05,2
3646,Kolkata,SUV,2022-03-25,4.79,1
3647,Delhi,Mini,2023-05-16,4.65,3
3648,Hyderabad,SUV,2021-12-20,4.16,6
3649,Bangalore,SUV,2023-03-12,4.14,5
3650,Mumbai,Mini,2023-11-10,3.84,7
3651,Kolkata,Sedan,2022-09-26,4.85,5
3652,Mumbai,Bike,2023-08-12,4.08,9
3653,Chennai,Mini,2022-04-24,4.99,1
3654,Mumbai,Mini,2021-10-27,3.95,9
3655,Hyderabad,Mini,2023-07-21,4.17,8
3656,Bangalore,Bike,2022-03-25,3.82,8
3657,Kolkata,Sedan,2022-12-13,3.99,0
3658,Delhi,Bike,2022-02-17,4.2,10
3659,Bangalore,Sedan,2022-03-07,4.23,8
3660,Hyderabad,SUV,2022-02-22,4.33,4
3661,Kolkata,Sedan,2022-03-14,4.32,5
3662,Mumbai,SUV,2021-06-18,4.09,2
3663,Pune,Sedan,2022-05-04,4.03,7
3664,Mumbai,Bike,2023-05-23,4.55,9
3665,Delhi,SUV,2022-06-09,4.71,8
3666,Pune,Bike,2023-05-06,4.72,4
3667,Hyderabad,SUV,2023-09-11,4.55,7
3668,Hyderabad,SUV,2021-05-03,4.33,8
3669,Delhi,Auto,2022-10-17,4.49,6
3670,Hyderabad,Mini,2021-12-04,4.47,9
3671,Mumbai,SUV,2023-05-22,4.39,4
3672,Hyderabad,Auto,2023-04-23,4.4,1
3673,Bangalore,Bike,2021-08-25,4.56,10
3674,Delhi,Auto,2022-08-17,4.89,8
3675,Mumbai,Mini,2023-04-29,4.42,6
3676,Hyderabad,SUV,2021-08-03,3.97,8
3677,Bangalore,Auto,2022-08-05,4.38,8
3678,Delhi,SUV,2021-07-11,4.56,1
3679,Kolkata,Mini,2021-10-29,4.5,6
3680,Delhi,Mini,2023-07-05,4.99,0
3681,Chennai,Auto,2022-03-02,3.89,4
3682,Hyderabad,Sedan,2022-01-06,4.96,7
3683,Pune,Auto,2023-09-20,4.13,10
3684,Delhi,SUV,2021-06-16,4.93,6
3685,Bangalore,SUV,2023-08-25,5.0,9
3686,Delhi,Auto,2022-02-12,4.48,4
3687,Delhi,Auto,2023-05-15,4.63,7
3688,Mumbai,Bike,2021-11-12,4.18,2
3689,Chennai,Mini,2023-06-03,4.67,8
3690,Bangalore,SUV,2023-10-21,3.94,8
3691,Delhi,Bike,2023-10-31,4.24,4
3692,Mumbai,Mini,2021-11-06,4.42,7
3693,Pune,SUV,2022-02-11,3.88,0
3694,Mumbai,SUV,2023-04-09,4.62,9
3695,Bangalore,Sedan,2023-11-03,4.77,8
3696,Bangalore,Bike,2023-12-16,3.82,5
3697,Delhi,Mini,2022-12-24,4.9,6
3698,Bangalore,Sedan,2023-02-15,4.92,6
3699,Pune,Auto,2022-08-18,4.29,8
3700,Delhi,Auto,2022-07-30,4.15,5
3701,Mumbai,SUV,2022-07-11,4.32,9
3702,Delhi,Bike,2022-11-07,4.49,6
3703,Hyderabad,Mini,2021-08-21,4.19,10
3704,Hyderabad,Sedan,2023-06-10,4.59,4
3705,Hyderabad,SUV,2021-12-06,4.5,1
3706,Delhi,SUV,2023-05-13,3.82,7
3707,Hyderabad,Auto,2023-02-28,4.98,6
3708,Mumbai,Bike,2022-05-27,3.87,5
3709,Mumbai,Sedan,2021-07-31,4.92,8
3710,Bangalore,SUV,2023-05-27,4.63,7
3711,Hyderabad,Auto,2022-12-04,4.87,6
3712,Chennai,SUV,2023-10-18,4.46,6
3713,Bangalore,Bike,2021-07-07,4.25,3
3714,Hyderabad,Sedan,2022-08-18,4.98,4
3715,Bangalore,Bike,2023-10-09,3.81,1
3716,Delhi,Mini,2021-06-20,3.97,0
3717,Mumbai,Mini,2022-11-14,4.34,9
3718,Bangalore,Bike,2023-05-18,4.95,2
3719,Chennai,Mini,2023-10-28,4.4,8
3720,Mumbai,Mini,2023-02-09,4.21,7
3721,Pune,Mini,2022-01-16,4.28,5
3722,Kolkata,Bike,2022-10-28,4.38,7
3723,Mumbai,Bike,2022-10-09,4.41,2
3724,Bangalore,Auto,2022-03-11,5.0,5
3725,Mumbai,Auto,2021-09-28,4.25,3
3726,Delhi,Bike,2023-07-19,4.28,1
3727,Pune,Mini,2021-06-19,4.62,1
3728,Kolkata,Auto,2022-10-01,4.37,1
3729,Bangalore,Mini,2021-06-16,4.63,1
3730,Kolkata,Bike,2023-03-12,3.99,9
3731,Mumbai,Bike,2023-07-12,4.68,10
3732,Pune,Auto,2021-12-24,4.66,8
3733,Delhi,Mini,2022-10-28,4.18,7
3734,Chennai,Sedan,2021-09-06,4.69,4
3735,Chennai,Sedan,2023-06-23,4.84,2
3736,Pune,Mini,2021-05-27,4.89,1
3737,Chennai,Auto,2021-12-30,4.93,5
3738,Delhi,Bike,2021-12-25,4.69,1
3739,Chennai,Sedan,2021-10-05,4.5,7
3740,Delhi,Sedan,2021-12-30,4.28,4
3741,Chennai,SUV,2023-12-29,3.84,4
3742,Pune,Sedan,2023-06-14,4.72,2
3743,Kolkata,SUV,2022-11-10,4.14,8
3744,Chennai,Sedan,2021-11-30,4.96,0
3745,Delhi,SUV,2023-02-11,3.85,0
3746,Mumbai,Mini,2022-04-04,4.47,4
3747,Pune,Bike,2021-05-25,4.09,10
3748,Chennai,SUV,2021-11-21,4.83,6
3749,Bangalore,Sedan,2021-11-06,4.21,6
3750,Hyderabad,Auto,2022-11-22,4.04,8
3751,Delhi,Mini,2023-12-23,4.11,7
3752,Mumbai,Sedan,2023-06-03,4.34,9
3753,Hyderabad,Mini,2022-08-06,4.99,10
3754,Kolkata,Mini,2022-01-03,4.67,4
3755,Hyderabad,Bike,2021-04-19,4.64,6
3756,Bangalore,Bike,2023-06-26,3.84,8
3757,Delhi,SUV,2021-05-18,3.86,10
3758,Chennai,Mini,2022-09-21,4.22,6
3759,Hyderabad,Sedan,2022-04-25,4.01,4
3760,Pune,SUV,2021-06-16,4.56,7
3761,Chennai,Bike,2023-06-11,3.93,3
3762,Mumbai,SUV,2021-11-14,4.61,9
3763,Chennai,Sedan,2022-12-25,4.27,6
3764,Hyderabad,SUV,2022-05-26,4.21,5
3765,Chennai,Sedan,2023-06-04,4.72,6
3766,Pune,Sedan,2023-03-20,4.58,1
3767,Pune,Sedan,2021-10-28,4.32,8
3768,Hyderabad,Bike,2022-07-12,4.65,1
3769,Kolkata,Auto,2021-12-24,4.22,1
3770,Chennai,Bike,2022-03-17,4.91,3
3771,Pune,SUV,2022-04-08,4.4,2
3772,Hyderabad,Bike,2021-11-21,4.99,4
3773,Hyderabad,SUV,2023-10-24,4.17,6
3774,Mumbai,Mini,2022-02-07,4.38,3
3775,Hyderabad,Auto,2021-09-16,4.23,1
3776,Kolkata,SUV,2021-09-21,4.7,0
3777,Delhi,SUV,2022-10-17,4.03,6
3778,Mumbai,Sedan,2023-12-18,4.77,1
3779,Hyderabad,SUV,2023-09-12,4.73,3
3780,Bangalore,Bike,2023-09-27,4.98,3
3781,Kolkata,Sedan,2022-03-11,4.24,10
3782,Delhi,Sedan,2022-05-11,3.95,10
3783,Delhi,Sedan,2021-12-12,4.12,0
3784,Mumbai,Sedan,2023-04-06,4.5,2
3785,Kolkata,Bike,2022-02-27,4.56,3
3786,Delhi,Bike,2021-04-23,4.19,0
3787,Chennai,Sedan,2022-11-07,4.53,6
3788,Delhi,Bike,2023-03-29,4.62,1
3789,Mumbai,Bike,2023-07-07,4.99,10
3790,Pune,Sedan,2021-08-11,4.86,2
3791,Kolkata,Sedan,2021-09-05,3.83,3
3792,Hyderabad,Bike,2022-05-15,4.66,5
3793,Delhi,Mini,2021-08-07,4.4,7
3794,Delhi,Mini,2023-09-26,4.93,10
3795,Chennai,SUV,2023-11-26,4.73,9
3796,Bangalore,Sedan,2022-09-10,4.56,3
3797,Bangalore,SUV,2021-12-28,4.71,5
3798,Delhi,Mini,2023-08-10,4.76,6
3799,Chennai,Mini,2021-05-20,3.81,0
3800,Chennai,Sedan,2021-08-08,4.13,9
3801,Bangalore,Auto,2023-09-23,4.85,3
3802,Bangalore,Sedan,2022-03-30,4.93,9
3803,Chennai,Bike,2021-04-24,4.21,4
3804,Kolkata,Sedan,2023-08-31,4.54,3
3805,Delhi,Bike,2022-02-24,4.58,4
3806,Bangalore,Bike,2021-07-27,4.51,7
3807,Kolkata,Bike,2023-04-12,4.42,6
3808,Pune,SUV,2023-09-06,4.41,0
3809,Bangalore,Auto,2021-06-12,4.95,9
3810,Pune,Bike,2021-08-25,4.14,8
3811,Mumbai,Bike,2022-09-17,4.95,9
3812,Chennai,Sedan,2023-01-18,4.02,1
3813,Hyderabad,Mini,2023-03-02,4.72,9
3814,Delhi,Sedan,2022-01-10,4.84,9
3815,Hyderabad,Auto,2021-10-12,3.89,7
3816,Chennai,Bike,2022-09-12,4.43,3
3817,Chennai,Sedan,2023-12-04,3.95,1
3818,Hyderabad,SUV,2023-07-05,4.09,4
3819,Delhi,Bike,2023-07-21,4.87,6
3820,Kolkata,Bike,2022-10-23,3.86,10
3821,Hyderabad,Mini,2022-07-29,4.99,9
3822,Pune,Mini,2022-03-28,4.84,3
3823,Mumbai,Bike,2023-09-23,4.95,9
3824,Delhi,Sedan,2023-12-27,4.27,4
3825,Kolkata,Sedan,2023-12-26,4.17,9
3826,Chennai,SUV,2021-05-26,4.09,7
3827,Hyderabad,Auto,2021-07-26,3.95,8
3828,Pune,SUV,2022-08-26,4.33,1
